Handwriting_Sample,Writing_Speed_wpm,Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism,Gender,Age,Feature_Slant angle of handwriting,Feature_Letter spacing consistency,Feature_Letter spacing consistency,Feature_Line alignment (straight or curved writing),Feature_Loop formation in letters,Feature_Stroke smoothness,Feature_Word spacing variability,Feature_Letter size consistency,Feature_Pen lift frequency,Feature_Overall legibility score,Feature_Cursive vs. print writing tendency,Feature_Speed fluctuations (within a single sentence),Feature_Pen tilt direction,Feature_Ink darkness variation,Feature_Number of strokes per letter
sample_1049.jpg,45,0.204548732,0.278625844,0.066503098,0.820909069,0.027114879,Male,51,0.167956476,0.566309984,0.709650479,0.169503019,0.676915065,0.0582084,0.471798719,0.36334222,0.009207965,0.389456137,0.167609877,0.823409496,0.467804505,0.481349484,0.160676169
sample_1050.jpg,17,0.053386622,0.906077982,0.243649416,0.168837702,0.770931847,Female,57,0.487863997,0.860914072,0.924952656,0.428912754,0.121784869,0.116379631,0.855563934,0.807425215,0.304791168,0.742449034,0.391767325,0.623730928,0.780377229,0.48384562,0.721901005
sample_1051.jpg,50,0.440987917,0.487847461,0.477826582,0.383693602,0.839592208,Female,28,0.310314824,0.498275635,0.722863823,0.108045247,0.909720212,0.541191089,0.902404798,0.620846874,0.264172763,0.734744725,0.505137432,0.52938199,0.557594316,0.287751515,0.750062162
sample_1052.jpg,16,0.600941732,0.452814186,0.994425214,0.86218831,0.311234027,Other,45,0.7138485,0.361269903,0.742632853,0.202622232,0.83640315,0.632842303,0.638760531,0.572838213,0.258079655,0.563628671,0.366967043,0.525660633,0.275819561,0.111972751,0.520590116
sample_1053.jpg,24,0.136644052,0.044307313,0.383782368,0.48468573,0.94173206,Male,21,0.181787938,0.122083623,0.983715668,0.123045409,0.306449886,0.481244625,0.205636691,0.702443432,0.544082144,0.733249617,0.402831436,0.781941392,0.989567611,0.008085145,0.598335287
sample_1054.jpg,23,0.096287642,0.71095277,0.812549482,0.332472193,0.531101935,Other,44,0.119597245,0.945236002,0.159005689,0.97460901,0.500120972,0.554262084,0.415620909,0.258274073,0.914223073,0.999751208,0.646727415,0.803264393,0.943504519,0.741020791,0.110396711
sample_1055.jpg,51,0.321758472,0.099860683,0.632130945,0.858027901,0.032179241,Male,24,0.877406999,0.707786945,0.811364722,0.82609987,0.315787364,0.910463224,0.605249162,0.773767466,0.676471435,0.196791156,0.536831147,0.678820505,0.400682053,0.552447681,0.787069049
sample_1056.jpg,44,0.560839079,0.756465338,0.041225651,0.953418052,0.129082111,Male,47,0.853175919,0.934091242,0.840185051,0.383956045,0.812709546,0.213077778,0.675745805,0.576866894,0.315793893,0.947985821,0.035903526,0.09035626,0.5670368,0.425066337,0.532609556
sample_1057.jpg,30,0.252828949,0.008084135,0.5551857,0.584563473,0.419770343,Male,29,0.325295628,0.638894966,0.791850646,0.948313707,0.545925962,0.195480433,0.253977106,0.507016247,0.398196725,0.636072474,0.804557919,0.160358996,0.320022397,0.395748945,0.760444943
sample_1058.jpg,24,0.184013059,0.43125083,0.892220857,0.790811532,0.341986366,Male,56,0.889846909,0.829452648,0.722296591,0.811936522,0.459635864,0.627376733,0.773060892,0.086147147,0.533395876,0.323810972,0.907776927,0.934190263,0.09677092,0.142655383,0.245521627
sample_1059.jpg,54,0.910147242,0.935622614,0.70015933,0.062342828,0.783697616,Female,29,0.807918386,0.978211882,0.984228371,0.410776502,0.805392581,0.125458251,0.612994044,0.754635303,0.560620694,0.441902409,0.791820763,0.55900804,0.810136957,0.501161094,0.405555877
sample_1060.jpg,34,0.078279049,0.530644598,0.187677976,0.434991211,0.657801193,Female,18,0.108005491,0.818578646,0.359643374,0.508157361,0.420181729,0.866412334,0.983951221,0.907558177,0.971688041,0.936941169,0.000420524,0.831155819,0.257779372,0.984483781,0.388340995
sample_1061.jpg,34,0.188494023,0.571116931,0.152444391,0.705818033,0.864781379,Female,19,0.583595817,0.913793848,0.405566278,0.533693761,0.190786248,0.374685239,0.047071523,0.009664038,0.838029794,0.518390697,0.025285543,0.497862625,0.494677969,0.611199579,0.042469204
sample_1062.jpg,48,0.326530842,0.064432337,0.3841254,0.204689877,0.372941665,Male,34,0.668451147,0.245287267,0.25540648,0.350610418,0.905244159,0.555240283,0.736930265,0.449581815,0.274477132,0.032784914,0.39401078,0.971546109,0.606953348,0.198110042,0.601097752
sample_1063.jpg,44,0.556750803,0.310362387,0.396337747,0.243069417,0.044598375,Female,18,0.839534953,0.760831969,0.125016182,0.099061637,0.500471041,0.059176183,0.20243747,0.181658786,0.65138782,0.543552029,0.124890267,0.617370233,0.010009961,0.920915171,0.679365646
sample_1064.jpg,55,0.276455605,0.192915969,0.611600477,0.731202838,0.82320286,Other,33,0.023583892,0.831007064,0.623870775,0.624344671,0.788409386,0.787502777,0.142124379,0.764482028,0.868320205,0.633673837,0.663750046,0.229368274,0.554927526,0.725677318,0.583391069
sample_1065.jpg,51,0.852588399,0.375314307,0.493737033,0.525435686,0.190440072,Other,41,0.119403349,0.034097355,0.281626446,0.592015194,0.188288546,0.320094627,0.766442529,0.810238023,0.161800752,0.477013503,0.415404041,0.421908154,0.203841681,0.635908011,0.969294164
sample_1066.jpg,11,0.336711951,0.898201416,0.057689683,0.536961675,0.372848193,Male,43,0.191449347,0.256110492,0.604886309,0.60376907,0.473692345,0.08572139,0.221539991,0.390461545,0.460191291,0.387879824,0.209713541,0.180449903,0.066404136,0.6603921,0.381561021
sample_1067.jpg,36,0.807213215,0.06931357,0.388083277,0.649328843,0.910193,Female,50,0.316403914,0.005434021,0.22742051,0.272244756,0.851949675,0.416910684,0.805211813,0.471414511,0.891938558,0.270519762,0.951738921,0.901683959,0.476769066,0.842391251,0.617753831
sample_1068.jpg,36,0.583343883,0.412929083,0.313503346,0.743941963,0.111738262,Female,59,0.042317335,0.766705714,0.11203604,0.111050379,0.073985163,0.217125113,0.604018318,0.896476966,0.658176687,0.880798351,0.50345268,0.57260099,0.779417289,0.114543145,0.75984878
sample_1069.jpg,43,0.696421932,0.648824667,0.747560167,0.655596075,0.946707346,Female,18,0.799020937,0.245590655,0.754799173,0.787493564,0.977852399,0.571673688,0.345601907,0.123644144,0.926800498,0.804257751,0.574435286,0.992458358,0.014411132,0.730430971,0.157703038
sample_1070.jpg,30,0.538648562,0.560688636,0.682244032,0.329552667,0.045439051,Male,21,0.486574944,0.083655303,0.432071245,0.452133098,0.85717892,0.258719857,0.109129741,0.378841744,0.682668714,0.564685545,0.678317072,0.961763314,0.730488967,0.504027154,0.180995245
sample_1071.jpg,12,0.483690023,0.297298113,0.452944871,0.840410755,0.51564268,Female,40,0.499435049,0.127405878,0.077024292,0.125616974,0.202754447,0.285264828,0.677909042,0.77372275,0.88242387,0.203483506,0.299330412,0.988713302,0.369198376,0.958448135,0.498576311
sample_1072.jpg,25,0.365218824,0.083134561,0.830989819,0.685231223,0.951313535,Other,38,0.535141369,0.959048313,0.58684174,0.825880313,0.393259122,0.840131769,0.956061713,0.983798592,0.676848998,0.996776498,0.976867838,0.144863684,0.844300631,0.129488187,0.689269314
sample_1073.jpg,18,0.056223984,0.815936292,0.01172989,0.547615957,0.822363726,Other,53,0.436107492,0.04959528,0.038635667,0.961630213,0.814825073,0.785518126,0.949026784,0.504459271,0.590703949,0.379758028,0.534490899,0.97631479,0.960089514,0.238198051,0.64460984
sample_1074.jpg,41,0.240354344,0.938068898,0.172035043,0.515621269,0.126221075,Male,41,0.790505526,0.178281702,0.758842002,0.651505621,0.147819051,0.991641583,0.043446856,0.635730474,0.1533211,0.221255617,0.819966869,0.699516878,0.843783856,0.597913234,0.871517406
sample_1075.jpg,31,0.554352341,0.528779661,0.890394774,0.544912559,0.533227756,Other,49,0.189307476,0.009154241,0.747547408,0.715008171,0.322891276,0.91310236,0.336280552,0.321273552,0.244099243,0.178382173,0.133325532,0.744768799,0.343202944,0.575302376,0.205856409
sample_1076.jpg,39,0.910664055,0.332862128,0.013749981,0.045965256,0.45208491,Other,39,0.310022573,0.251125029,0.060396741,0.983689192,0.766860641,0.504220265,0.486660391,0.730191212,0.670711678,0.405077617,0.711953982,0.303339372,0.989144974,0.80571978,0.451975432
sample_1077.jpg,48,0.188415866,0.143485502,0.661695137,0.645767224,0.966353596,Female,23,0.384700599,0.200178909,0.807827504,0.993181133,0.012061056,0.592191779,0.755039753,0.42566206,0.892109995,0.516205168,0.155262178,0.172176782,0.484895229,0.802584092,0.001613292
sample_1078.jpg,18,0.261862616,0.116477496,0.892169026,0.37958811,0.890196069,Female,34,0.405791779,0.901330549,0.592609919,0.341820264,0.443960568,0.772664305,0.095157948,0.962729162,0.837393391,0.142922077,0.654594971,0.567603574,0.416339919,0.357003957,0.151161511
sample_1079.jpg,21,0.639453922,0.80790638,0.86944768,0.108228776,0.676112306,Male,29,0.267764586,0.936163584,0.352903897,0.645544879,0.205754825,0.861169216,0.289316485,0.280319742,0.859678951,0.339220032,0.720023162,0.973351697,0.371573405,0.900238528,0.576347043
sample_1080.jpg,35,0.76829857,0.682047662,0.812102267,0.871516752,0.587183306,Male,45,0.184578892,0.416943522,0.654498354,0.051136918,0.805768744,0.306198424,0.293807567,0.478394038,0.950299271,0.864432094,0.437756579,0.825030045,0.387428412,0.321160863,0.918337985
sample_1081.jpg,51,0.480944805,0.072664843,0.127947349,0.483590637,0.723230951,Male,50,0.351296424,0.182663764,0.126995971,0.94825506,0.195914899,0.785191137,0.555301297,0.900382176,0.279565347,0.722048532,0.839371362,0.639546283,0.773561566,0.496536402,0.583922036
sample_1082.jpg,30,0.442256488,0.31080623,0.6586525,0.891925004,0.259594661,Other,52,0.205210652,0.616193975,0.220269116,0.913589551,0.088634116,0.664965317,0.87454023,0.427470386,0.706561069,0.372580008,0.136396415,0.228469279,0.376140257,0.718812259,0.247067846
sample_1083.jpg,25,0.50376247,0.570886521,0.485470198,0.322970683,0.693340173,Male,28,0.033872818,0.8481015,0.524725651,0.773151322,0.141203344,0.469645613,0.032127375,0.36179546,0.231871493,0.913484869,0.072151556,0.518150319,0.628760267,0.869177286,0.482177102
sample_1084.jpg,20,0.61337714,0.987657101,0.419994161,0.209964509,0.437551456,Male,29,0.127161708,0.606544903,0.654821661,0.230017163,0.604790791,0.369822742,0.338798804,0.467900644,0.336724154,0.173258603,0.68096566,0.270080433,0.325370876,0.958824351,0.680721464
sample_1085.jpg,40,0.535620263,0.898820957,0.442721258,0.792396647,0.163985383,Male,50,0.715958143,0.249404654,0.934249062,0.058629596,0.607448396,0.205719475,0.85416992,0.428625241,0.747127289,0.976776926,0.143429666,0.602406266,0.281512563,0.12043616,0.942381965
sample_1086.jpg,59,0.635023893,0.926262176,0.023704075,0.429512612,0.893938304,Female,47,0.698586847,0.539387485,0.139093275,0.638984346,0.786575589,0.861891351,0.090259155,0.077422882,0.690715249,0.746008661,0.275137589,0.978838326,0.633346179,0.604324202,0.867872782
sample_1087.jpg,17,0.40781517,0.921246756,0.99653517,0.843852572,0.807388081,Male,41,0.256756835,0.369659267,0.055199479,0.781558204,0.06060518,0.414625872,0.257679309,0.500715979,0.895198104,0.486891915,0.034290952,0.713035053,0.311817822,0.126674885,0.313843571
sample_1088.jpg,55,0.395190982,0.18835119,0.459227755,0.08585396,0.25054647,Other,58,0.878531484,0.123668615,0.530901172,0.715536589,0.992458821,0.875977531,0.965605657,0.890313379,0.022041652,0.278291226,0.583595837,0.520809026,0.050870304,0.196303843,0.025859593
sample_1089.jpg,38,0.174841976,0.396837462,0.599222458,0.396555529,0.914381338,Female,50,0.194344335,0.728267067,0.989299489,0.417830468,0.950710921,0.649081191,0.164642749,0.891907907,0.526534506,0.061779492,0.558939005,0.214065001,0.448271839,0.232754196,0.021992361
sample_1090.jpg,47,0.950540761,0.989693849,0.691190183,0.63502349,0.545850744,Female,36,0.267350453,0.365081209,0.140285166,0.723098749,0.677535902,0.790347651,0.87992354,0.341033458,0.616975632,0.234039515,0.347447493,0.416246662,0.88497596,0.608486959,0.403973833
sample_1091.jpg,29,0.271493989,0.254480515,0.040116261,0.058328647,0.506459475,Other,58,0.03409679,0.734783578,0.975743271,0.007445818,0.816666265,0.576905996,0.607822585,0.502200843,0.53394817,0.639631329,0.659853878,0.498435223,0.772553312,0.383906907,0.470011798
sample_1092.jpg,39,0.525632761,0.633974597,0.682506977,0.676683575,0.119722443,Male,27,0.319525631,0.345752888,0.716227436,0.746904278,0.326239611,0.205689062,0.15962075,0.721966617,0.798625415,0.761948843,0.499949745,0.595376037,0.710424059,0.899626973,0.383308254
sample_1093.jpg,19,0.092754189,0.651949395,0.749136151,0.379527071,0.929533206,Female,19,0.4306518,0.732080524,0.751568718,0.763027989,0.859823865,0.889616122,0.133270509,0.417285358,0.778508217,0.642817406,0.056206105,0.198017596,0.665769364,0.505013733,0.769939278
sample_1094.jpg,60,0.908142135,0.430656582,0.892862814,0.732823108,0.614080686,Other,33,0.87392358,0.38717232,0.855059617,0.048329518,0.118274576,0.551883661,0.383249697,0.870921102,0.903467681,0.72534233,0.936513601,0.016805574,0.466925136,0.802556291,0.438711085
sample_1095.jpg,51,0.945293319,0.110194901,0.4046342,0.916749931,0.587051478,Female,43,0.57262263,0.757062752,0.634125857,0.708367197,0.748633082,0.96708491,0.061653385,0.980187701,0.714042336,0.068696948,0.394677832,0.424039587,0.909063288,0.370835733,0.584655596
sample_1096.jpg,19,0.642943043,0.28077931,0.54342802,0.890674975,0.40282928,Other,45,0.668948868,0.55562474,0.172155583,0.140007181,0.163789949,0.924525688,0.579360708,0.788408254,0.685402225,0.368313361,0.332517334,0.623177796,0.965289072,0.865451612,0.624220057
sample_1097.jpg,56,0.992060841,0.614626649,0.390898693,0.754582377,0.47663065,Female,57,0.874547261,0.384170132,0.087682884,0.228614396,0.555226903,0.546641079,0.856399792,0.341923557,0.98434312,0.41798259,0.249138127,0.846968811,0.117187945,0.071818279,0.650730406
sample_1098.jpg,45,0.393389738,0.642136275,0.534488581,0.345548893,0.48391445,Other,26,0.274070755,0.002563924,0.474424607,0.20358932,0.929946656,0.440736414,0.998613449,0.84140186,0.801026804,0.874498112,0.250262401,0.436428642,0.189689338,0.131389881,0.644220373
sample_1099.jpg,19,0.543116669,0.074982213,0.962778277,0.912829288,0.253506781,Male,56,0.483217618,0.519532747,0.458424213,0.874880203,0.566744989,0.30991457,0.25266814,0.455367049,0.666824234,0.52545507,0.973784181,0.086752221,0.270099882,0.910514719,0.471521636
sample_1100.jpg,44,0.426254452,0.738897856,0.828063657,0.956427023,0.185887364,Female,36,0.181423667,0.620856967,0.023046653,0.723173494,0.821232267,0.448008528,0.946525615,0.327892438,0.79280881,0.531949024,0.752645404,0.592021713,0.682749515,0.854992175,0.153035936
sample_1101.jpg,15,0.495668798,0.270578405,0.056142617,0.25960383,0.191124798,Female,21,0.879705863,0.319095538,0.273723017,0.044510812,0.022404072,0.755537534,0.309938389,0.646762253,0.816948384,0.199272733,0.927386561,0.97945107,0.692785882,0.547227026,0.888609174
sample_1102.jpg,43,0.89928287,0.267048529,0.076422414,0.001947127,0.045935323,Other,59,0.435564406,0.565514523,0.118177262,0.476775172,0.069000804,0.89155021,0.059589466,0.090447652,0.271377325,0.67521565,0.231751974,0.233476163,0.435701563,0.961735108,0.6962684
sample_1103.jpg,20,0.115294406,0.316180205,0.128319269,0.505081233,0.366355873,Female,49,0.511597233,0.882661852,0.841291571,0.890843684,0.130642936,0.225449112,0.648907239,0.233296351,0.285992076,0.91876307,0.571904262,0.79940746,0.303080788,0.416874827,0.910264566
sample_1104.jpg,38,0.894902725,0.2448188,0.855799762,0.124331617,0.612089898,Female,54,0.217245717,0.510701908,0.90209398,0.007334599,0.88538222,0.439616873,0.507504646,0.471578711,0.040642342,0.555128349,0.536420855,0.758046512,0.798439931,0.550342604,0.282280285
sample_1105.jpg,45,0.836104954,0.194241079,0.468579525,0.329224995,0.028203703,Male,29,0.097658869,0.958573509,0.580415621,0.700916845,0.202808893,0.875558832,0.83099311,0.296560237,0.169144623,0.290650256,0.514972962,0.872398682,0.845611979,0.470257746,0.803841924
sample_1106.jpg,39,0.821238817,0.34294771,0.60536213,0.882428092,0.597779182,Female,25,0.921309097,0.958712888,0.230805263,0.763030847,0.462288542,0.352902083,0.511655939,0.267374123,0.120653902,0.851724681,0.671928498,0.154911944,0.057104658,0.503032402,0.836908225
sample_1107.jpg,31,0.519060375,0.870042136,0.095762442,0.129685913,0.703460516,Female,54,0.925279817,0.621086382,0.371565443,0.498773547,0.768971976,0.189948133,0.29322311,0.941731774,0.714379274,0.449530044,0.114064706,0.97135902,0.963726213,0.611009273,0.371100589
sample_1108.jpg,12,0.98984652,0.035552768,0.336140345,0.542008461,0.646125377,Male,51,0.50613198,0.153856578,0.579811618,0.917819129,0.885657697,0.069766807,0.444069337,0.967308459,0.886654966,0.73540889,0.0802279,0.548528287,0.25536437,0.551500607,0.746088751
sample_1109.jpg,30,0.927362805,0.755800149,0.995661298,0.845652185,0.857929816,Male,48,0.316092319,0.534103836,0.704805304,0.700666228,0.078108335,0.254311575,0.161603455,0.684119098,0.397263025,0.341383388,0.631277539,0.180789521,0.99694079,0.566627095,0.349176489
sample_1110.jpg,27,0.607208008,0.420641587,0.394281868,0.178149733,0.454350667,Male,43,0.071525822,0.793656337,0.86566548,0.843693897,0.934174249,0.704211137,0.811206113,0.625702484,0.454228261,0.347200477,0.058266777,0.685121546,0.211552773,0.63145912,0.809455042
sample_1111.jpg,22,0.652146477,0.52736966,0.697344413,0.545368534,0.948644478,Other,43,0.036475015,0.068190421,0.660939948,0.24416095,0.567358615,0.037706848,0.25093171,0.284232316,0.247840327,0.387456852,0.282714764,0.93824285,0.579502635,0.143020678,0.859967305
sample_1112.jpg,51,0.481305275,0.597826005,0.705667004,0.435991967,0.376530286,Male,19,0.699469074,0.753185917,0.706839271,0.931446666,0.752855557,0.194921608,0.361956763,0.909522053,0.581110928,0.224632092,0.50459194,0.387857047,0.877795511,0.967997594,0.269695107
sample_1113.jpg,50,0.828601813,0.23817589,0.553750826,0.17986028,0.380414772,Male,32,0.447119981,0.657997453,0.97888413,0.913540864,0.184656134,0.349603698,0.494411972,0.889653066,0.254802552,0.524935095,0.054108579,0.803240732,0.655811491,0.26864833,0.724462123
sample_1114.jpg,10,0.498682111,0.935926805,0.595657968,0.321301193,0.884370683,Female,49,0.343905869,0.47804215,0.869019328,0.886674317,0.928145569,0.5199592,0.569506137,0.985576348,0.803262685,0.571355646,0.355431633,0.752190431,0.427255492,0.834468861,0.0347167
sample_1115.jpg,48,0.772653642,0.325062278,0.674150715,0.028220044,0.507076069,Other,39,0.313002524,0.136331524,0.675203035,0.506629599,0.576115207,0.580553439,0.882658535,0.192915381,0.424744777,0.854768837,0.423760485,0.367869625,0.95759969,0.445924935,0.638756949
sample_1116.jpg,44,0.999516905,0.476464059,0.524111257,0.074555239,0.055618076,Other,40,0.02448545,0.617646655,0.410218213,0.337175574,0.604634689,0.592579295,0.248153609,0.390083666,0.565697674,0.129095701,0.128485408,0.958328471,0.415462855,0.652103201,0.665128819
sample_1117.jpg,43,0.691691795,0.043473494,0.408990104,0.796931496,0.798008576,Female,25,0.814763156,0.576960032,0.999424404,0.407990408,0.652733255,0.801520421,0.782494123,0.102275221,0.339883559,0.376722767,0.183172352,0.444852715,0.304528861,0.078995024,0.743892583
